address	type	comment
0041a050	PLATE	Resolves an uplink/cargo collision between two objects, either ignoring the collision for the uplink or marking the cargo attach as pending depending on team and entity state.
0041a0f0	PLATE	Creates an event-listener object and registers the attach/detach callbacks (events 0x13 and 0x14) on it.
0041a190	PLATE	Tears down and frees the attach/detach event-listener object created by Obj_RegisterAttachHandlers.
0041a1b0	PLATE	Flattens the named color-range list into an array and builds a per-palette-index lookup mapping each index to its color range.
0041a240	PLATE	Loads the numbered "palette%d" resource blobs into the contiguous global palette RGB table.
0041a2d0	PLATE	Loads the palettes and defines the named color ranges (black, white, yellow, red, blue, etc.) then builds the lookup tables.
0041a6d0	PLATE	Finds the palette index within a given color range whose RGB is closest (least squared distance) to the target color.
0041a9d0	PLATE	Builds one row of a shade/lighting remap table by mapping each base palette color scaled by an intensity to its nearest palette entry.
0041aa70	PLATE	Allocates and fills the full palette shade/intensity remap table and the associated intensity-to-row index lookup.
0041abf0	PLATE	Looks up a palette table entry by computing an index and returning the corresponding 4-byte color value, clamping at the last slot.
0041ac40	PLATE	Clamps a normalized float intensity to [0, max] and converts it to a fixed-point palette index capped at 0x7fffff.
0041acb0	PLATE	Linearly searches a 3-byte-per-entry RGB palette table for a matching triple and returns its index, or -1 if not found.
0041acf0	PLATE	Lazily creates the global config-directory path object, initializing it from the current working directory on first use.
0041ada0	PLATE	Console command handler that prints the literal string "Hello." to the command context's primary output and returns zero.
0041adc0	PLATE	Creates the "Enter command:" text-input child widget bound to the console command execution handler and marks it active.
0041adf0	PLATE	Console command handler that toggles the server network profiler capture on or off based on the DAT_005dbc6c flag and prints "server profiler toggled".
0041ae30	PLATE	Console command that toggles the client graph/timegraph profiler on or off and appends the status message "client graph prof toggled" to the command context.
0041ae80	PLATE	Default console command handler that appends the message "unsupported command" to the command context and returns 0.
0041aea0	PLATE	Console command that sends a GRAPH_REQUEST debug-net packet to add or kill a named profiler graph (or kill all graphs for the "KILL-ALL" argument) and reports the result to the command context.
0041b040	PLATE	Console "sky" command handler that optionally sets the sky_name option parameter and reports the current sky to the console.
0041b0a0	PLATE	Console "pal" command handler that biases the palette by three float RGB arguments and reports the new bias to the console.
0041b160	PLATE	Console "set" command handler that assigns a value to a named runtime/option/state variable and reports the result and parameter class.
0041b2f0	PLATE	Console "print" command handler that looks up a named variable across parameter tables and prints its value and parameter class.
0041b420	PLATE	Console command handler that saves the "client_params" config file and prints "Save successful." or "Save failed." to the command context based on the result.
0041b460	PLATE	Sets the global okay flag from the command's argument (or to 1 when no argument is given) and replies "Okay." to the command context.
0041b4a0	PLATE	Console command handler that toggles the on-screen performance graphs up or down by building or destroying the auto-tune table and updating the DAT_006821e4 state flag.
0041b520	PLATE	Console command handler that toggles the key/performance graph display and echoes "Toggle Key Graph" to the command context output.
0041b540	PLATE	Console command handler that toggles grid debug rendering and echoes "Toggle Grid Debug" to the command context output.
0041b560	PLATE	Console "hit" command handler that triggers a screen hit-fade effect at a given intensity and reports it.
0041b5c0	PLATE	Console command handler that triggers the locked "dead" screen-tint fade effect and writes the confirmation message "Initiated 'dead' fade." back to the command context.
0041b5e0	PLATE	Console command handler that resets the renderer color palette to white (1.0,1.0,1.0) when the palette mode is not already 2 and prints "Palette reset." to the command context.
0041b630	PLATE	Loads the saved player config file (betawulf or wulfram2), seeding mouse/sensitivity option defaults beforehand.
0041b6a0	PLATE	Loads the player config and applies saved mouse-axis sensitivity values and display-mode flags back into the live runtime variables.
0041b8d0	PLATE	Reloads the "client_params" configuration file through the config binding registry and reports either "Load successful." or "Load failed." to the command context.
0041b910	PLATE	Console command handler that reads the float argument, applies it as the renderer gamma via the device vtable, and echoes "Gamma set to %.3f" back to the command context.
0041b960	PLATE	Console command handler that appends the message "Mipmark begun." to the command context's primary output and returns 0.
0041b980	PLATE	Console "land_qual" command handler that sets the max_terrain_error float global and reports the new value.
0041b9d0	PLATE	Console "play" command handler that fuzzy-matches a sound name against the sample table and plays the best match.
0041ba80	PLATE	Stub console command handler that takes no action and simply returns 0 (success).
0041ba90	PLATE	Resets the engine's core performance timing counters and returns 0.
0041baa0	PLATE	Validates that every command argument is a string, then frees the previous global name buffer and stores a strdup copy of the first argument, rejecting non-string arguments with an error message.
0041bb10	PLATE	Console command handler that looks up the named zone in the zone-name table and sets the current marked-zone index, replying "Marked.", "Marked uncharted zone.", or "Unknown zone." as appropriate.
0041bbb0	PLATE	Implements the "spynet" console command, resolving a target player by name prefix (or the current target) and attaching the debug-network spy connection to that player while reporting status text.
0041bd10	PLATE	Console "peek" command handler that toggles various debug overlays (histo, net, netpri, weapons, viewpoint, keygraph, etc.) by subcommand.
0041bee0	PLATE	Reads three values from the command argument list and stores them into the global peek-target fields at 0x005778bc, 0x005778c0, and 0x005778c4.
0041bf10	PLATE	Console command handler that reads the float argument and stores it as the peek-target X coordinate in global 0x005778c8.
0041bf30	PLATE	Reads a double-precision field from the command argument object and stores it (narrowed to float) into the global peek/probe value at 0x5778cc, returning 0.
0041bf50	PLATE	Console command handler that invokes vtable method +0xd0 on the global object at DAT_00677e54 32000 times in a tight loop, then appends "Foosh." to the command context output.
0041bf90	PLATE	Console command handler that computes a random millisecond duration, sleeps for that long, and reports the elapsed time via a "SleepSome (%d ms)" message to both the command context and the console log.
0041c040	PLATE	Console "screenshot" command handler that reads the screen surface and saves it to a numbered shotNNN.bmp file, reporting success or failure.
0041c1f0	PLATE	Thin wrapper that invokes Cmd_Screenshot and returns true when the screenshot capture reported failure (return value zero).
0041c200	PLATE	Creates the global console command table and registers all built-in commands (sky, set, print, play, peek, screenshot, bind, etc.) with their handlers and arg counts.
0041c870	PLATE	Parses and dispatches a single console command line via the command table, returning a freshly allocated result/error string.
0041c8e0	PLATE	Reads a config/script file line by line, skipping comments and whitespace, executing each command and accumulating any per-line errors for display.
0041caa0	PLATE	Builds a "keymap_<device>" filename, opens it, and executes its command lines to load a device key binding map.
0041cb60	PLATE	Formats a printf-style message into a grown buffer, prints it to the in-game console and to the log file (periodically flushed), and returns the message length.
0041cc80	PLATE	Formats a printf-style message into a grown buffer and prints it to the in-game console (without logging to file).
0041cd40	PLATE	Reverses two parallel string lists by draining them onto temporary stacks and pushing the items back in reverse order.
0041ce20	PLATE	Walks the linked list of string-list nodes reversing each via List_ReverseTwoStringLists, then calls ObjEdit_RebuildCurrentShape to regenerate the edited shape.
0041ce50	PLATE	Returns the dot product of two 3-component float vectors.
0041ce80	PLATE	Computes the cross product of two 3-component float vectors into a destination vector.
0041cec0	PLATE	Transforms a vector by applying the three rows/axes of a matrix via repeated calls to the per-axis transform helper.
0041cf00	PLATE	Releases every segment node of a contrail back to its pooled free list, updating pool occupancy counters.
0041cf60	PLATE	Allocates a contrail segment node from the pool, fills in its position/time fields, and links it to the head of the contrail's segment list.
0041cff0	PLATE	Pushes a back-offset segment and then the current emitter position as two contrail segments to seed a new trail.
0041d0a0	PLATE	Computes a contrail point offset from the emitter by transforming a scaled direction vector through the emitter orientation.
0041d190	PLATE	Removes the oldest active contrail segment and returns it to the segment pool/free list.
0041d1f0	PLATE	Advances one contrail's segments over time, emitting new segments and aging/retiring old ones, returning whether any segments remain.
0041d270	PLATE	Computes the camera-facing perpendicular edge offset vector for a contrail segment, scaled by distance and width.
0041d470	PLATE	Walks a contrail's segment list and emits camera-facing textured quad strips for each segment into the render list.
0041d800	PLATE	Iterates the global contrail list, updating each and freeing/unlinking any contrail whose segments have all expired.
0041d850	PLATE	Allocates and initializes a new contrail object attached to an emitter entity, seeds its first segments, and adds it to the global contrail list.
0041d990	PLATE	Creates contrails appropriate to an entity's type code, selecting texture/length parameters per case and skipping types that have none.
0041da60	PLATE	Loads the named contrail/smoke textures, configures their mip ranges, and caches the resolved texture indices in a global table.
0041db40	PLATE	Performs full game shutdown: saves player name, tears down subsystems, frees global resources, and calls exit with the given code.
0041dd00	PLATE	Returns the current active screen/state-mode index.
0041dd10	PLATE	Switches the active screen/state mode by calling the outgoing mode's exit handler and the incoming mode's enter handler from the mode table.
0041dda0	PLATE	Processes a key-press event: marks the key down, handles reserved keys (screenshot, modifiers) and number-key screen-mode hotkeys.
0041ded0	PLATE	Clears the input subsystem state: zeroes the screen-mode handler table and the 256-entry key-down state array.
0041dfa0	PLATE	Drains the pending input-event queue, dispatching key-down/key-up/other events to their handlers, then ticks per-frame input bookkeeping.
0041e030	PLATE	Allocates and enqueues a key-down/key-up input event node carrying the key code and a timestamp.
0041e0c0	PLATE	Polls the input device and queues key events for any keys whose state changed since the previous snapshot.
0041e140	PLATE	Initializes an input-event node structure to its default empty state (zero/-1 fields).
0041e160	PLATE	Looks up the "credits" entry in the global string-hash table and caches its resolved index (or 0 if not found) in DAT_005de858.
0041e190	PLATE	Draws the full-screen credits-sequence backdrop image by invoking the renderer blit method (vtable +0x8c) with the credits texture and an opacity of 1.0, then advances the credits fade/timing state machine.
0041e200	PLATE	Packs an alpha byte (clamped to 0-255, or omitted if negative) with three color bytes into a 32-bit ARGB value.
0041e240	PLATE	Packs three color bytes into a 32-bit value with the alpha byte forced to 0xff (opaque).
0041e260	PLATE	Sets Direct3D fog texture-stage and fog-table render states then captures them into a reusable device state block.
0041e380	PLATE	Applies the previously captured Direct3D fog device state block to the rendering device.
0041e3b0	PLATE	Allocates the global render-state context and associates it with the renderer object.
0041e400	PLATE	Frees render-state context resources and deletes a captured device state block when present.
0041e450	PLATE	Destroys the global render-state context and clears its pointer.
0041e470	PLATE	Sets depth testing to always pass and disables depth writes.
0041e4b0	PLATE	Restores normal depth testing and depth writes unless a global override forces no-write mode.
0041e530	PLATE	Enables depth testing while leaving depth writes disabled.
0041e5b0	PLATE	Enables source-alpha blending with inverse-source-alpha as the destination factor.
0041e600	PLATE	Enables source-alpha additive blending.
0041e650	PLATE	Enables or disables fog and updates fog mode and color from current globals.
0041e700	PLATE	Calls the Direct3D device's SetRenderState (vtable +0x50) to set render state 0x1c to 0, disabling fog on the active device.
0041e720	PLATE	Applies the baseline render-state and texture-stage configuration.
0041e880	PLATE	Programs the Direct3D device render states and texture-stage states for additive-blended textured rendering, including a call to D3d_SetAdditiveAlphaBlend.
0041e990	PLATE	Programs the Direct3D device texture/sampler stage state (via device vtable +0x50 and +0x94) to a single-stage modulate configuration used for standard lit textured geometry.
0041ea20	PLATE	Programs the Direct3D device for an alpha-blended single-texture pass by setting fixed render states, applying the standard alpha blend, and configuring texture stage 0 to modulate the texture with diffuse color while disabling stage 1.
0041eb30	PLATE	Configures the Direct3D device's fog, depth, and multi-stage texture/render states for a lightmap-style modulation pass.
0041ecb0	PLATE	Configures two texture stages for a one-pass multitexture operation and validates the device.
0041efb0	PLATE	Programs the Direct3D device render states and a single texture stage for one-pass modulated textured rendering.
0041f080	PLATE	Programs the Direct3D device texture/sampler stage state (via device vtable +0x50 and +0x94) for a detail-texture pass, setting multiple render states and texture-stage color/alpha operations.
0041f200	PLATE	Programs the Direct3D device for an additive-blended modulated texture pass by enabling additive alpha blending and depth-read-only mode, then configuring texture stage 0 color and alpha operations and disabling stage 1.
0041f320	PLATE	Configures the Direct3D device's depth and texture-stage states for a modulate-then-add texture blending pass.
0041f430	PLATE	Configures the Direct3D device's texture-stage and sampler states for a single-pass blended texture render by issuing a fixed sequence of SetTextureStageState and SetSamplerState calls.
0041f570	PLATE	Enables additive alpha blending and then programs the Direct3D device's texture-stage and sampler states for an additive-blend texture render via a fixed sequence of SetTextureStageState and SetSamplerState calls.
0041f6e0	PLATE	Builds a candidate multitexture state setup and validates whether the device supports it.
0041f950	PLATE	Configures fog, depth and alpha-blend render states plus two texture stages for dual-pass multitexture rendering on the Direct3D device.
0041fa60	PLATE	Resets fog, depth, and alpha-blend state and then programs the Direct3D texture-stage state for a blended detail-texture pass via the device vtable (+0x50 and +0x94) setters.
0041fb90	PLATE	Programs the Direct3D device for an additive glow texture pass by enabling depth-read-only mode and additive alpha blending, then configuring texture stage 0 color, alpha, and texture-coordinate operations before disabling stage 1.
0041fcb0	PLATE	Configures the Direct3D device's depth-read-only and alpha-blend states plus seven texture-stage states for a dual-texture blending pass.
0041fe10	PLATE	Configures the renderer device for modulated textured rendering by enabling depth read-only and standard alpha blending, then issuing a sequence of render-state and texture-stage state setter calls through the device vtable.
0041ff60	PLATE	Configures the Direct3D device's render states (enabling standard alpha blending) and texture stage 0 color/alpha blend operations and arguments for additive glow rendering.
004200b0	PLATE	Configures the Direct3D device's render states and stage-0 texture states for an alpha-blended modulated single-texture pass.
00420220	PLATE	Sets up an alpha-blended texturing pass by calling D3d_SetStandardAlphaBlend and then programming the Direct3D device's render states (vtable +0x50) and texture-stage states (vtable +0x94) for a single textured stage.
004203b0	PLATE	Installs render-state callbacks, detects multitexture support, and creates the fog state block.
00420530	PLATE	Checks whether two 16-byte device identifiers are identical.
004205d0	PLATE	Orders enumerated device records by ranking fields used during device selection.
00420610	PLATE	Appends a DirectDraw display-mode record to the enumeration context, growing the mode array as needed.
00420690	PLATE	Registers one enumerated D3D device by copying capability records and filtering usable texture formats.
00420862	EOL	Mode bit depth and capability bits matched; copy this display/format record into the device record.
004209dd	EOL	Finalizes the selected mode/current driver fields and increments the registered-device count.
00420a00	PLATE	Enumerates DirectDraw devices, display modes, and D3D devices for a named driver into the renderer device table.
00420bb0	PLATE	Enumerates DirectDraw drivers with DirectDrawEnumerateExA and returns a D3D-style status for available hardware.
00420c00	PLATE	Selects the best enumerated D3D device record matching the requested GUID and fullscreen/windowed preference.
00420d20	PLATE	Clears the D3D device-context fields before or after DirectDraw/D3D object setup.
00420d60	PLATE	Releases DirectDraw, Direct3D, surface, clipper, viewport, and z-buffer COM objects, checking debug refcounts.
00420ec0	PLATE	Validates selected device data, opens the DirectDraw/D3D device context, and tears down on failure.
00420f40	PLATE	Checks the backbuffer COM reference count against expected fullscreen/windowed values for debug logging.
00420fa0	PLATE	Creates the DirectDraw object for the selected device and runs the fullscreen/windowed surface, D3D device, and z-buffer setup sequence.
00421016	EOL	After DirectDraw open and caps read, branches to fullscreen or windowed surface creation.
0042103e	EOL	Backbuffers exist; query/create the Direct3D device and initialize the viewport.
0042107d	EOL	Viewport/device setup succeeded; attach a z-buffer only when creation flags request one.
00421100	PLATE	Copies a matching surface/pixel format record when the candidate bit depth matches the requested format.
00421130	PLATE	Applies cooperative/display-mode state and reads DirectDraw caps, caching available video memory.
00421220	PLATE	Creates fullscreen primary and attached backbuffer surfaces for the DirectDraw/D3D device context.
00421360	PLATE	Creates windowed primary/backbuffer surfaces, attaches a DirectDraw clipper, and records client bounds.
004214d0	PLATE	Queries Direct3D from DirectDraw, creates the D3D device and viewport, and applies viewport dimensions.
00421570	PLATE	Finds a usable z-buffer format, creates the z-buffer surface, attaches it to the backbuffer, and binds it to the D3D device.
00421611	EOL	No compatible z format was found at the current depth; retry enumeration with 16-bit depth.
00421636	EOL	A matching z-buffer format was found; create the DirectDraw z-buffer surface.
0042166b	EOL	Attach the created z-buffer surface to the backbuffer before enabling it on the D3D device.
004216e0	PLATE	Restores lost primary, backbuffer, and z-buffer surfaces when DirectDraw reports them lost.
00421750	PLATE	Presents the backbuffer by flipping in fullscreen mode or blitting to the windowed primary surface.
00421790	PLATE	Computes a texture-cache byte offset from a mip/bucket index and a format-dependent scale table.
004217b0	PLATE	Returns the global D3D renderer/context pointer used by render-state, scene, and texture-binding helpers.
004217c0	PLATE	Returns an entry's resident renderer surface to a reuse list, unlinks it from its bucket, and resets mip/list fields.
00421820	PLATE	Constructs the texture surface cache object, initializing bucket entries and clearing cached surface state.
004218f0	PLATE	Initializes the renderer texture-device cache by constructing cache records and clearing cached surface pointer slots.
004219f0	PLATE	Destroys the texture surface cache bucket entries.
00421a00	PLATE	Retrieves or allocates a temporary DirectDraw mip surface chain and records each level's surface descriptor for upload.
00421ca0	PLATE	Removes a texture entry from its resident-surface bucket and repairs head, tail, count, previous, and next links.
00421d10	PLATE	Adds or moves a texture entry to the tail of its computed resident-surface bucket list.
00421db0	PLATE	Creates a renderer texture surface for a mip/format bucket using a DirectDraw-style surface descriptor.
00421ec0	PLATE	Copies RGBA channel masks from a pixel format and derives shift counts used by texture pixel packers.
00421f70	PLATE	Expands indexed texture pixels through the renderer palette into a 16-bit locked surface, with optional binary alpha.
00422090	PLATE	Expands indexed texture pixels through the renderer palette into 24-bit RGB locked-surface rows.
00422130	PLATE	Expands indexed texture pixels through the renderer palette into 32-bit output with a forced opaque alpha channel.
00422260	PLATE	Expands indexed texture pixels into 32-bit output and derives alpha from whether the palette RGB value is nonzero.
00422370	PLATE	Converts RGB565 source pixels into a 16-bit target pixel format and pads the last row and column.
004224a0	PLATE	Converts RGB565 source pixels into 24-bit RGB rows and pads the right and bottom edges.
00422570	PLATE	Converts RGB565 source pixels into 32-bit target pixels with opaque alpha and edge padding.
004226f0	PLATE	Packs 24-bit RGB source pixels into a 16-bit target surface, optionally producing alpha through flags or a helper.
00422830	PLATE	Copies 24-bit RGB source pixels into a 24-bit locked destination surface using source and destination strides.
004228b0	PLATE	Packs 24-bit RGB source pixels into 32-bit target pixels with a forced opaque alpha channel.
004229c0	PLATE	Packs 24-bit RGB source pixels into 32-bit target pixels with binary alpha based on nonzero color.
00422ab0	PLATE	Copies a square RGB source tile into a 32-bit locked surface while deriving the high channel from a weighted RGB sum.
00422ba0	PLATE	Converts a square 4-byte-per-pixel source tile into 16-bit destination pixels using destination channel masks and row pitch.
00422c80	PLATE	Copies the low three bytes of each 32-bit source pixel into a 24-bit locked surface with row pitch.
00422d00	PLATE	Packs four source bytes per pixel into a 32-bit locked surface according to destination channel shifts.
00422de0	PLATE	Locks a temporary DirectDraw surface, converts requested mip levels into it, unlocks it, then loads it into the target device texture.
004230b0	PLATE	Initializes a texture cache entry with invalid id/range fields, a null resource pointer, and zero counters.
004230d0	PLATE	Binds a cache entry to a texture id and resets mip/range state to invalid.
004230f0	PLATE	Evicts a requested count of entries from a selected texture cache bucket and records threshold hits in renderer stats.
00423170	PLATE	Walks texture cache buckets and repeatedly evicts entries until all bucket counts are empty.
00423220	PLATE	Removes a requested count of COM texture or surface objects from one cache bucket and releases their references.
004232b0	PLATE	Walks all cache buckets, pops each COM texture or surface object, and releases its references.
00423390	PLATE	Releases and nulls the 4-by-9 array of cached mipmap/root surfaces stored in the cache object.
004233f0	PLATE	Runs entry eviction, COM object release, and cached mip surface release for the global texture cache.
00423410	PLATE	Attempts to free cache capacity around neighboring mip buckets, widening eviction and falling back to a full flush.
00423640	PLATE	Gets or creates a D3D texture cache resource, evicts under pressure, uploads converted mip data, and records upload time.
00423750	PLATE	Allocates the global D3D texture cache object and runs its constructor.
004239a0	PLATE	Frees a stripmap/debug record and its owned buffer at offset 0x18.
00423a90	PLATE	Draws the cockpit heading/readout panel using the current target or scanner heading value.
00423af1	EOL	Dispatches the heading/readout draw through the renderer-mode jump table.
00423af8	PLATE	Renders one horizontal span of the cockpit target-acquisition reticle, selecting the source/destination glyph table entries via jump tables and emitting the textured quad through the renderer draw method (vtable +0x9c).
00423d60	PLATE	Runs a local-position world query and draws the cockpit proximity indicator when the callback reports a hit.
00423dd0	EOL	Dispatches the proximity indicator draw through the renderer-mode jump table.
00423dd7	PLATE	Selects one of four cockpit data slots and draws its value with a unit-scale float argument through the HUD renderer gauge method.
00423e30	PLATE	Draws a cockpit game-clock/status indicator when the GAME_CLOCK state flag requests it.
00423e49	EOL	Dispatches the game-clock indicator draw when the clock flag is active.
00423e50	PLATE	Selects one of four cockpit data slots, looks up a style entry in the global table by index, and draws a colored label through the HUD renderer text method.
00423eb0	PLATE	Draws a cockpit status text panel through the active renderer dispatch table.
00423eda	EOL	Dispatches the status text panel draw through the renderer-mode jump table.
00423ee1	PLATE	Selects one of four cockpit string slots, formats a value clamped to 0-99 via the sprintf helper, and draws it through the HUD renderer text method as a percentage indicator.
00424050	PLATE	Finds the local object in the contact list and draws its cockpit contact indicator.
004240b8	EOL	Dispatches drawing for the matching local contact entry.
004240bf	PLATE	Formats a cockpit value into a text buffer with the sprintf helper and draws it right-aligned through the HUD renderer text method as a numeric readout.
004241c0	PLATE	Computes slope arrow characters and draws the cockpit slope indicator.
004241ea	EOL	Dispatches slope-arrow characters to the active cockpit renderer.
004241f1	PLATE	Copies two source bytes into a 2-character field and draws them through the HUD renderer text method as a two-digit cockpit field.
00424260	PLATE	Draws a secondary cockpit text/status panel using the shared HUD font/surface state.
00424296	EOL	Dispatches the secondary cockpit text/status panel through the renderer-mode table.
0042429d	PLATE	Queries two cockpit data objects, formats their sub-field values with the sprintf helper, and draws several aligned text segments through the HUD renderer as a composite readout.
00424530	PLATE	Draws the fixed cockpit panel frame lines with a team/state-dependent color.
00424620	PLATE	Composes the cockpit frame overlay by drawing the frame, cockpit texture, lights, status panels, indicators, and final flush.
004246a0	PLATE	Removes and frees input binding records associated with the selected device id.
004246e0	PLATE	Appends an input device axis object to the growable global axis registry.
00424750	PLATE	Polls active device axes, normalizes samples, and applies axis bindings to clamped action values.
00424840	EOL	Walk queued axis/action bindings for the current device axis.
00424945	EOL	Apply scaled delta input for bindings configured as relative changes.
004249ab	EOL	Clamp and commit the updated action value, marking the target dirty.
00424a10	PLATE	Finds a registered device-axis object by its name string.
00424a70	PLATE	Converts an axis sample into a clamped signed unit range.
00424ae0	PLATE	Initializes the base device-axis object and its default action value state.
00424be0	PLATE	Throttles and sends a distress COMM message with location, hull, fuel, and carried-object status.
00424dad	EOL	Append friendly/uplink cargo status text to the distress call buffer.
00424dbb	EOL	Finalize and send the COMM_MESSAGE_REQUEST distress packet.
00424e40	PLATE	Returns the nearest palette index for a normalized float RGB vector and optionally writes residual error.
00425050	PLATE	Returns the nearest palette index for fixed-point RGB and optionally writes residual error.
00425440	PLATE	Adds one palette entry's normalized RGB color into an accumulator vector.
004254a0	PLATE	Averages available neighboring palette colors, or clears the vector if fewer than two are present.
00425550	PLATE	Builds a half-size indexed image using 2x2 samples, palette averaging, and error diffusion.
00425a50	PLATE	Downsamples paired source rows through pseudo-bilinear lookup tables.
00425b80	PLATE	Quantizes a float RGB image into palette indices with row-wise error diffusion.
00425dc0	PLATE	Expands the raw 256-color RGB palette into fixed-point and normalized float lookup tables.
00426110	PLATE	Emits a 65,536-entry pseudo_bilin_entry C initializer for a lookup table.
00426220	PLATE	Resolves refuel/load overlay sprite IDs for selector and green/yellow bars.
004262a0	PLATE	Returns the first loadout row enabled globally and for the local player's vehicle/team.
004262f0	PLATE	Builds a five-row visible loadout window centered around the current selection.
004263e0	PLATE	Moves the selected loadout row by a signed step until an enabled row is found.
00426470	PLATE	Handles loadout selection and demand commands, sending WEAPON_DEMAND packets when needed.
00426495	EOL	Command 1 moves the loadout selection upward.
004264a5	EOL	Command 2 moves the loadout selection downward.
004264b7	EOL	Command 4 sends an increase WEAPON_DEMAND packet.
00426522	EOL	Command 3 sends a decrease WEAPON_DEMAND packet.
00426569	EOL	Unknown loadout command; return false.
00426590	PLATE	Computes how many selected loadout units can be bought from available Mu and flags setup cost.
00426630	PLATE	Measures and draws a centered status string at the supplied pad-panel row.
004266b0	PLATE	Draws a centered pad banner with neutral, hostile, or cannot-dock status text.
0042670c	EOL	Use owner-specific/caller-supplied secondary pad status text.
004267d8	EOL	Build the HOSTILE pad warning status.
004267dd	EOL	Copy the cannot-dock warning prefix into the secondary line.
00426810	PLATE	Counts decimal digits in a nonnegative integer.
00426840	PLATE	Draws one weapon loadout row with icon, name, Mu cost, on-pad count, and selection coloring.
0042690c	EOL	Invalid row slot; advance the y coordinate without drawing a row.
00426a17	EOL	Render the On Pad count when current inventory is present.
00426b05	EOL	Render the weapon row label/name text.
00426ba0	PLATE	Draws the owned refuel-pad UI, including loadout rows, demand bars, and current/capacity Mu.
00426bdf	EOL	Local player owns the pad; draw full refuel/loadout UI.
00426c3b	EOL	Seed loadout selection when no selection is active.
00426e90	EOL	Draw the five visible loadout rows.
00426fd4	EOL	Draw the yellow setup-cost/initial-load bar.
00427087	EOL	Draw the green affordable-load bar.
004271f6	EOL	Pad cannot show owned refuel UI; draw generic status banner.
00427220	PLATE	Draws repair-pad status showing whether the local vehicle is repairing or fully repaired.
00427260	PLATE	Dispatches the active service-pad overlay for the targeted refuel or repair pad.
0042726a	EOL	Clear loadout selection when no service pad is active.
004272a1	EOL	Dispatch repair-pad overlay for object type 0x1b.
004272ac	EOL	Dispatch refuel-pad overlay for object type 0x1a.
004272c0	PLATE	Frees the fetch-state path string and destroys its accumulated text buffer.
004272e0	PLATE	Allocates a new path by appending the next relative component to a base path.
00427380	PLATE	Trims a mutable fetch path in place to its parent directory, or clears it if no parent exists.
00427398	EOL	Scan backward through the path to find the last directory separator.
004273bb	EOL	No usable parent directory remains; clear the path string.
004273bf	EOL	Terminate the mutable path after the retained parent prefix.
004273d0	PLATE	Duplicates the parent-directory prefix of the current fetch base path.
004273f8	EOL	No slash before the path start; duplicate an empty parent prefix.
004273fa	EOL	Allocate and copy the bytes before the final slash as the parent prefix.
00427420	PLATE	Resolves one fetch-path component against the current base, handling slashes, end, parent, and normal components.
00427433	EOL	Consume repeated leading slashes before resolving the next component.
00427445	EOL	Input path is exhausted; return the current resolved base path.
0042747a	EOL	Resolve a '..' component by trimming or duplicating the parent path.
00427492	EOL	Append the next normal path component to the resolved base.
004274c0	PLATE	Normalizes a fetch path against the caller-supplied base path, freeing intermediate path strings.
004274d0	EOL	Repeat path-step resolution until the source path is consumed.
004274f5	EOL	Free the previous intermediate path after a replacement path was produced.
00427502	EOL	Final normalized fetch path is ready to return.
00427510	PLATE	Resolves a fetch file path, reads its lines into the markup text buffer, updates the base directory, and sets status flags.
00427572	EOL	File open failed; mark fetch failure and append the error text.
00427583	EOL	Begin reading fetched file lines into the markup text buffer.
004275a0	EOL	Append the current fetched line into the accumulated markup text.
004275bf	EOL	Close the fetched file and update the fetch base directory after a successful read.
004275e1	EOL	Mark fetch processing complete before returning to the markup parser.
00427600	PLATE	Destroys a markup node-list container and optionally frees the wrapper object.
00427620	PLATE	Searches a tag node's attribute list for a named key and returns the associated value pointer.
00427658	EOL	Attribute key compare diverged; compute strcmp-style ordering before continuing the list scan.
00427680	PLATE	Uppercases a tag name and resolves it through the built-in markup tag table.
004276e4	EOL	Uppercased tag name does not match this table entry; compute compare result and advance.
004276e9	EOL	Tag-table compare result is ready; zero means return this tag descriptor.
00427720	PLATE	Consumes a single- or double-quoted markup string token and returns its copied text.
00427782	EOL	Closing quote was found; advance past it before returning the copied string.
004277c0	PLATE	Consumes an alphanumeric or underscore markup identifier and returns its copied text.
00427860	PLATE	Skips whitespace, tokenizes markup syntax/name/string tokens, and appends token records to a list.
004278a2	EOL	Dispatch token parsing based on the first non-whitespace markup character.
004278a9	EOL	Create a slash token, used to mark closing tags.
004278e0	EOL	Create an equals token between attribute name and value.
00427900	EOL	Parse a quoted string token and store the copied payload in the token record.
00427934	EOL	Consume '>' and return the tag-close status without appending a token record.
0042793e	EOL	Parse an identifier token when possible, otherwise consume one literal/unknown character.
004279d0	PLATE	Frees a markup token record and its optional text payload.
004279f0	PLATE	Parses a name=value attribute pair from the token list, transferring token strings into an attribute record.
00427ab0	PLATE	Parses one angle-bracket tag, resolves its tag descriptor, captures attributes, and appends a tag node.
00427ca0	PLATE	Parses a rich-text string into text and tag nodes, preserving word text between markup tags.
00427e30	PLATE	Wraps an existing plain-text string in a one-node markup document.
00427ef0	PLATE	Builds a markup document by parsing a rich-text string into a node-list wrapper.
00427f90	PLATE	Frees a markup document wrapper, its node list, and node payloads.
00427fd0	PLATE	Sorts and clamps a rectangle's x/y endpoints to the target surface bounds.
00428050	PLATE	Marks registered dirty-rectangle regions whose bounds overlap the supplied update area.
004280c0	PLATE	Initializes a dirty-rectangle surface-region record and links it into the global region list.
00428110	PLATE	Copies current device pitch/origin into registered surface contexts and resets their full clip bounds.
